"data_type","uid_org_txt","uid_qm_num","uid_qm_txt","response_category","value"
"organisation","ACTIBK","2.02.001.00","obj.understanding_objectives","agreement",85.00000000000001
"organisation","ACTIBK","2.02.003.00","obj.contribute_toward_objectives","agreement",87.00000000000001
"organisation","ACTIBK","2.03.001.00","mgr.manager_motivates","agreement",68
"organisation","ACTIBK","2.03.004.00","mgr.manager_considerate","agreement",92
"organisation","ACTIBK","2.03.005.00","mgr.manager_open","agreement",88
"organisation","ACTIBK","2.03.006.00","mgr.understand_contribution","agreement",74
"organisation","ACTIBK","2.03.007.00","mgr.confidence_manger","agreement",75
"organisation","ACTIBK","2.03.008.00","mgr.manager_recognises","agreement",86.00000000000001
"organisation","ACTIBK","2.03.009.00","mgr.regular_feedback","agreement",73
"organisation","ACTIBK","2.03.010.00","mgr.feedback_helps","agreement",65.99999999999999
"organisation","ACTIBK","2.03.011.00","mgr.performance_fairly","agreement",75
"organisation","ACTIBK","2.03.013.00","mgr.poor_performance","agreement",41
"organisation","ACTIBK","2.04.001.00","twk.relied_upon","agreement",81
"organisation","ACTIBK","2.04.002.00","twk.improve_service","agreement",80
"organisation","ACTIBK","2.04.003.00","twk.team_encouraged","agreement",82
"organisation","ACTIBK","2.05.001.00","ldv.access_learning","agreement",77.99999999999999
"organisation","ACTIBK","2.05.002.00","ldv.improve_performance","agreement",49
"organisation","ACTIBK","2.05.003.00","ldv.opportunities_career","agreement",44
"organisation","ACTIBK","2.05.004.00","ldv.helping_career","agreement",52
"organisation","ACTIBK","2.06.001.00","ift.treated_fairly","agreement",87.00000000000001
"organisation","ACTIBK","2.06.002.00","ift.treated_respect","agreement",89
"organisation","ACTIBK","2.06.003.00","ift.work_valued","agreement",72
"organisation","ACTIBK","2.06.004.00","ift.respects_differences","agreement",88
"organisation","ACTIBK","2.07.001.00","rwk.information_needed","agreement",73
"organisation","ACTIBK","2.07.002.00","rwk.work_objectives","agreement",77.99999999999999
"organisation","ACTIBK","2.07.004.00","rwk.skills_needed","agreement",93
"organisation","ACTIBK","2.07.005.00","rwk.tools_needed","agreement",82
"organisation","ACTIBK","2.07.006.00","rwk.acceptable_workload","agreement",67
"organisation","ACTIBK","2.07.007.00","rwk.work_life_balance","agreement",86.00000000000001
"organisation","ACTIBK","2.08.001.00","pay.reflects_performance","agreement",48.00000000000001
"organisation","ACTIBK","2.08.002.00","pay.satisfied_benefits","agreement",68
"organisation","ACTIBK","2.08.003.00","pay.pay_reasonable","agreement",44
"organisation","ACTIBK","2.09.001.00","lmc.seniors_visible","agreement",89
"organisation","ACTIBK","2.09.002.00","lmc.seniors_consistent_values","agreement",72
"organisation","ACTIBK","2.09.003.00","lmc.clear_vision","agreement",62
"organisation","ACTIBK","2.09.005.00","lmc.confidence_seniors","agreement",71
"organisation","ACTIBK","2.09.006.00","lmc.change_managed_well","agreement",55.00000000000001
"organisation","ACTIBK","2.09.007.00","lmc.change_for_better","agreement",51
"organisation","ACTIBK","2.09.008.00","lmc.kept_informed","agreement",73
"organisation","ACTIBK","2.09.009.00","lmc.contribute_views","agreement",59
"organisation","ACTIBK","2.09.010.00","lmc.safe_to_challenge","agreement",62
"organisation","ACTIBK","2.10.001.00","eng.proud_to_tell","agreement",60
"organisation","ACTIBK","2.10.002.00","eng.recommend_organisation","agreement",74
"organisation","ACTIBK","2.10.003.00","eng.personal_attachment","agreement",56.00000000000001
"organisation","ACTIBK","2.10.004.00","eng.organisation_inspires","agreement",61
"organisation","ACTIBK","2.10.005.00","eng.organisation_motivates","agreement",60
"organisation","ACTIBK","2.11.001.00","act.senior_action","agreement",65.99999999999999
"organisation","ACTIBK","2.11.003.00","act.been_taken","agreement",47
"organisation","ACTIBK","3.01.001.00","tpl.trusted_job","agreement",92
"organisation","ACTIBK","3.01.002.00","tpl.try_new_ideas","agreement",75
"organisation","ACTIBK","3.01.006.00","tpl.speak_up_risk","agreement",81
"organisation","ACTIBK","3.01.007.00","tpl.challenge_inappropriate","agreement",65.99999999999999
"organisation","ACTIBK","3.01.008.00","tpl.organisation_inclusive","agreement",81
"organisation","ACTIBK","3.02.009.00","tpl.managers_role_model","agreement",71
"organisation","ACTIBK","3.03.001.00","tpl.aware_vision","agreement",64
"organisation","ACTIBK","4.01.001.01","int.leave_asap","int_leave_asap",6
"organisation","ACTIBK","4.01.001.02","int.leave_next_12m","int_leave_12m",11
"organisation","ACTIBK","4.01.001.03","int.stay_next_year","int_stay_1yr",26
"organisation","ACTIBK","4.01.001.04","int.stay_three_years","int_stay_3yr",56.99999999999999
"organisation","ACTIBK","5.01.001.00","csc.aware_concern","yes",100
"organisation","ACTIBK","5.01.002.00","csc.aware_code","yes",87.00000000000001
"organisation","ACTIBK","5.01.003.00","csc.confident_code","yes",85.00000000000001
"organisation","ACTIBK","6.01.001.00","dhb.experienced_discrimination","yes",7.000000000000001
"organisation","ACTIBK","6.02.001.00","dhb.experienced_bullying","yes",2
"organisation","ACTIBK","6.02.004.00","dhb.reported_bullying","yes",0
"organisation","ACTIBK","6.04.002.00","dhb.appropriate_action","yes",0
"organisation","ACTIBK","6.04.003.00","dhb.bullying_has_stopped","yes",0
"organisation","ACTIBK","6.04.004.00","dhb.culture_continue","yes",100
"organisation","ACTIBK","6.04.005.00","dhb.punished_reporting","yes",0
"organisation","ACTIBK","7.01.001.00","wlb.perma_index","index",70
"organisation","ACTIBK","7.01.002.00","wlb.stress_index","index",26
"organisation","ACTIBK","7.02.001.00","wlb.satisfied_life","num_07_10",56.99999999999999
"organisation","ACTIBK","7.02.002.00","wlb.life_worthwhile","num_07_10",58.00000000000001
"organisation","ACTIBK","7.02.003.00","wlb.happy_yesterday","num_07_10",58.00000000000001
"organisation","ACTIBK","7.02.004.00","wlb.anxious_yesterday","num_06_10",51
"organisation","ACTIBK","7.03.001.00","wlb.mental_health","excellent_good",65
"organisation","ACTIBK","7.03.002.00","wlb.physical_health","excellent_good",71
"organisation","ACTIBK","7.03.003.00","wlb.feel_lonely","always_often",8
"organisation","ACTIBK","7.03.004.00","wlb.team_care","agreement",80
"organisation","ANPHEL","0.00.002.00","meta.response_rate","response_rate",62
"organisation","ANPHEL","1.01.001.00","000.engagement_index","index",59
"organisation","ANPHEL","1.02.001.00","000.my_work","theme",74
"organisation","ANPHEL","1.02.002.00","000.objectives_purpose","theme",81
"organisation","ANPHEL","1.02.003.00","000.my_manager","theme",67
"organisation","ANPHEL","1.02.004.00","000.my_team","theme",77
"organisation","ANPHEL","1.02.005.00","000.learning_development","theme",49
"organisation","ANPHEL","1.02.006.00","000.inclusion_treatment","theme",75
"organisation","ANPHEL","1.02.007.00","000.resources_workload","theme",68
"organisation","ANPHEL","1.02.008.00","000.pay_benefits","theme",28.000000000000007
"organisation","ANPHEL","1.02.009.00","000.leadership_change","theme",42.00000000000001
"organisation","ANPHEL","2.01.001.00","mwk.interested_work","agreement",90
"organisation","ANPHEL","2.01.002.00","mwk.challenging_work","agreement",82
"organisation","ANPHEL","2.01.003.00","mwk.personal_accomplishment","agreement",74
"organisation","ANPHEL","2.01.004.00","mwk.involved_decisions","agreement",50
"organisation","ANPHEL","2.01.005.00","mwk.choice_how","agreement",74
"organisation","ANPHEL","2.02.001.00","obj.understanding_objectives","agreement",77.99999999999999
