"data_type","uid_org_txt","uid_qm_num","uid_qm_txt","response_category","value"
"organisation","ACAS","2.05.004.00","ldv.helping_career","agreement",43
"organisation","ACAS","2.06.001.00","ift.treated_fairly","agreement",80
"organisation","ACAS","2.06.002.00","ift.treated_respect","agreement",88
"organisation","ACAS","2.06.003.00","ift.work_valued","agreement",63
"organisation","ACAS","2.06.004.00","ift.respects_differences","agreement",75
"organisation","ACAS","2.07.001.00","rwk.information_needed","agreement",76
"organisation","ACAS","2.07.002.00","rwk.work_objectives","agreement",74
"organisation","ACAS","2.07.004.00","rwk.skills_needed","agreement",90
"organisation","ACAS","2.07.005.00","rwk.tools_needed","agreement",74
"organisation","ACAS","2.07.006.00","rwk.acceptable_workload","agreement",59
"organisation","ACAS","2.07.007.00","rwk.work_life_balance","agreement",69
"organisation","ACAS","2.08.001.00","pay.reflects_performance","agreement",27
"organisation","ACAS","2.08.002.00","pay.satisfied_benefits","agreement",30
"organisation","ACAS","2.08.003.00","pay.pay_reasonable","agreement",26
"organisation","ACAS","2.09.001.00","lmc.seniors_visible","agreement",50
"organisation","ACAS","2.09.002.00","lmc.seniors_consistent_values","agreement",40
"organisation","ACAS","2.09.003.00","lmc.clear_vision","agreement",36
"organisation","ACAS","2.09.005.00","lmc.confidence_seniors","agreement",37
"organisation","ACAS","2.09.006.00","lmc.change_managed_well","agreement",25
"organisation","ACAS","2.09.007.00","lmc.change_for_better","agreement",30
"organisation","ACAS","2.09.008.00","lmc.kept_informed","agreement",59
"organisation","ACAS","2.09.009.00","lmc.contribute_views","agreement",41
"organisation","ACAS","2.09.010.00","lmc.safe_to_challenge","agreement",42
"organisation","ACAS","2.10.001.00","eng.proud_to_tell","agreement",69
"organisation","ACAS","2.10.002.00","eng.recommend_organisation","agreement",51
"organisation","ACAS","2.10.003.00","eng.personal_attachment","agreement",53
"organisation","ACAS","2.10.004.00","eng.organisation_inspires","agreement",49
"organisation","ACAS","2.10.005.00","eng.organisation_motivates","agreement",47
"organisation","ACAS","2.11.001.00","act.senior_action","agreement",40
"organisation","ACAS","2.11.003.00","act.been_taken","agreement",35
"organisation","ACAS","3.01.001.00","tpl.trusted_job","agreement",90
"organisation","ACAS","3.01.002.00","tpl.try_new_ideas","agreement",66
"organisation","ACAS","3.01.006.00","tpl.speak_up_risk","agreement",59
"organisation","ACAS","3.01.007.00","tpl.challenge_inappropriate","agreement",70
"organisation","ACAS","3.01.008.00","tpl.organisation_inclusive","agreement",74
"organisation","ACAS","3.02.007.00","tpl.seniors_role_model","agreement",37
"organisation","ACAS","3.02.008.00","tpl.supervisor_role_model","agreement",68
"organisation","ACAS","3.03.001.00","tpl.aware_vision","agreement",42
"organisation","ACAS","3.03.002.00","tpl.achieve_vision","agreement",35
"organisation","ACAS","5.01.001.00","csc.aware_concern","yes",80
"organisation","ACAS","5.01.002.00","csc.aware_code","yes",59
"organisation","ACAS","5.01.003.00","csc.confident_code","yes",65
"organisation","ACAS","6.01.001.00","dhb.experienced_discrimination","yes",10
"organisation","ACAS","6.02.001.00","dhb.experienced_bullying","yes",10
"organisation","ACAS","6.02.004.00","dhb.reported_bullying","yes",41
"organisation","ACAS","6.04.001.00","dhb.bullying_resolved","yes",13
"organisation","ACAS","7.01.001.00","wlb.perma_index","index",73
"organisation","ACAS","7.01.002.00","wlb.stress_index","index",30
"organisation","ACAS","7.02.001.00","wlb.satisfied_life","num_07_10",64
"organisation","ACAS","7.02.002.00","wlb.life_worthwhile","num_07_10",71
"organisation","ACAS","7.02.003.00","wlb.happy_yesterday","num_07_10",63
"organisation","ACAS","7.02.004.00","wlb.anxious_yesterday","num_06_10",31
"organisation","ACTIBK","0.00.002.00","meta.response_rate","response_rate",82
"organisation","ACTIBK","1.01.001.00","000.engagement_index","index",62
"organisation","ACTIBK","1.02.001.00","000.my_work","theme",72
"organisation","ACTIBK","1.02.002.00","000.objectives_purpose","theme",86
"organisation","ACTIBK","1.02.003.00","000.my_manager","theme",73
"organisation","ACTIBK","1.02.004.00","000.my_team","theme",74
"organisation","ACTIBK","1.02.005.00","000.learning_development","theme",56
"organisation","ACTIBK","1.02.006.00","000.inclusion_treatment","theme",82
"organisation","ACTIBK","1.02.007.00","000.resources_workload","theme",82
"organisation","ACTIBK","1.02.008.00","000.pay_benefits","theme",46
"organisation","ACTIBK","1.02.009.00","000.leadership_change","theme",54
"organisation","ACTIBK","2.01.001.00","mwk.interested_work","agreement",86
"organisation","ACTIBK","2.01.002.00","mwk.challenging_work","agreement",67
"organisation","ACTIBK","2.01.003.00","mwk.personal_accomplishment","agreement",67
"organisation","ACTIBK","2.01.004.00","mwk.involved_decisions","agreement",60
"organisation","ACTIBK","2.01.005.00","mwk.choice_how","agreement",81
"organisation","ACTIBK","2.02.001.00","obj.understanding_objectives","agreement",86
"organisation","ACTIBK","2.02.003.00","obj.contribute_toward_objectives","agreement",86
"organisation","ACTIBK","2.03.001.00","mgr.manager_motivates","agreement",67
"organisation","ACTIBK","2.03.004.00","mgr.manager_considerate","agreement",91
"organisation","ACTIBK","2.03.005.00","mgr.manager_open","agreement",84
"organisation","ACTIBK","2.03.006.00","mgr.understand_contribution","agreement",68
"organisation","ACTIBK","2.03.007.00","mgr.confidence_manger","agreement",78
"organisation","ACTIBK","2.03.008.00","mgr.manager_recognises","agreement",87
"organisation","ACTIBK","2.03.009.00","mgr.regular_feedback","agreement",78
"organisation","ACTIBK","2.03.010.00","mgr.feedback_helps","agreement",64
"organisation","ACTIBK","2.03.011.00","mgr.performance_fairly","agreement",74
"organisation","ACTIBK","2.03.013.00","mgr.poor_performance","agreement",35
"organisation","ACTIBK","2.04.001.00","tem.relied_upon","agreement",77
"organisation","ACTIBK","2.04.002.00","tem.improve_service","agreement",78
"organisation","ACTIBK","2.04.003.00","mtm.team_encouraged","agreement",67
"organisation","ACTIBK","2.05.001.00","ldv.access_learning","agreement",77
"organisation","ACTIBK","2.05.002.00","ldv.improve_performance","agreement",54
"organisation","ACTIBK","2.05.003.00","ldv.opportunities_career","agreement",44
"organisation","ACTIBK","2.05.004.00","ldv.helping_career","agreement",48
"organisation","ACTIBK","2.06.001.00","ift.treated_fairly","agreement",84
"organisation","ACTIBK","2.06.002.00","ift.treated_respect","agreement",89
"organisation","ACTIBK","2.06.003.00","ift.work_valued","agreement",65
"organisation","ACTIBK","2.06.004.00","ift.respects_differences","agreement",89
"organisation","ACTIBK","2.07.001.00","rwk.information_needed","agreement",76
"organisation","ACTIBK","2.07.002.00","rwk.work_objectives","agreement",81
"organisation","ACTIBK","2.07.004.00","rwk.skills_needed","agreement",88
"organisation","ACTIBK","2.07.005.00","rwk.tools_needed","agreement",83
"organisation","ACTIBK","2.07.006.00","rwk.acceptable_workload","agreement",71
"organisation","ACTIBK","2.07.007.00","rwk.work_life_balance","agreement",91
"organisation","ACTIBK","2.08.001.00","pay.reflects_performance","agreement",41
"organisation","ACTIBK","2.08.002.00","pay.satisfied_benefits","agreement",59
"organisation","ACTIBK","2.08.003.00","pay.pay_reasonable","agreement",37
"organisation","ACTIBK","2.09.001.00","lmc.seniors_visible","agreement",76
"organisation","ACTIBK","2.09.002.00","lmc.seniors_consistent_values","agreement",63
"organisation","ACTIBK","2.09.003.00","lmc.clear_vision","agreement",47
"organisation","ACTIBK","2.09.005.00","lmc.confidence_seniors","agreement",56
"organisation","ACTIBK","2.09.006.00","lmc.change_managed_well","agreement",41
"organisation","ACTIBK","2.09.007.00","lmc.change_for_better","agreement",42
"organisation","ACTIBK","2.09.008.00","lmc.kept_informed","agreement",61
"organisation","ACTIBK","2.09.009.00","lmc.contribute_views","agreement",46
"organisation","ACTIBK","2.09.010.00","lmc.safe_to_challenge","agreement",56
"organisation","ACTIBK","2.10.001.00","eng.proud_to_tell","agreement",52
"organisation","ACTIBK","2.10.002.00","eng.recommend_organisation","agreement",63
"organisation","ACTIBK","2.10.003.00","eng.personal_attachment","agreement",49
"organisation","ACTIBK","2.10.004.00","eng.organisation_inspires","agreement",44
"organisation","ACTIBK","2.10.005.00","eng.organisation_motivates","agreement",47
"organisation","ACTIBK","2.11.001.00","act.senior_action","agreement",60
"organisation","ACTIBK","2.11.003.00","act.been_taken","agreement",47
"organisation","ACTIBK","3.01.001.00","tpl.trusted_job","agreement",90
"organisation","ACTIBK","3.01.002.00","tpl.try_new_ideas","agreement",72
"organisation","ACTIBK","3.01.006.00","tpl.speak_up_risk","agreement",74
"organisation","ACTIBK","3.01.007.00","tpl.challenge_inappropriate","agreement",64
"organisation","ACTIBK","3.01.008.00","tpl.organisation_inclusive","agreement",72
"organisation","ACTIBK","3.02.007.00","tpl.seniors_role_model","agreement",49
"organisation","ACTIBK","3.02.008.00","tpl.supervisor_role_model","agreement",63
"organisation","ACTIBK","3.03.001.00","tpl.aware_vision","agreement",48
"organisation","ACTIBK","3.03.002.00","tpl.achieve_vision","agreement",42
"organisation","ACTIBK","5.01.001.00","csc.aware_concern","yes",97
"organisation","ACTIBK","5.01.002.00","csc.aware_code","yes",90
"organisation","ACTIBK","5.01.003.00","csc.confident_code","yes",81
"organisation","ACTIBK","6.01.001.00","dhb.experienced_discrimination","yes",9
"organisation","ACTIBK","6.02.001.00","dhb.experienced_bullying","yes",6
"organisation","ACTIBK","6.02.004.00","dhb.reported_bullying","yes",33
"organisation","ACTIBK","6.04.001.00","dhb.bullying_resolved","yes",17
"organisation","ACTIBK","7.01.001.00","wlb.perma_index","index",69
"organisation","ACTIBK","7.01.002.00","wlb.stress_index","index",27
"organisation","ACTIBK","7.02.001.00","wlb.satisfied_life","num_07_10",66
"organisation","ACTIBK","7.02.002.00","wlb.life_worthwhile","num_07_10",65
"organisation","ACTIBK","7.02.003.00","wlb.happy_yesterday","num_07_10",58
"organisation","ACTIBK","7.02.004.00","wlb.anxious_yesterday","num_06_10",37
"organisation","ANPHEL","0.00.002.00","meta.response_rate","response_rate",62
"organisation","ANPHEL","1.01.001.00","000.engagement_index","index",53
"organisation","ANPHEL","1.02.001.00","000.my_work","theme",70
"organisation","ANPHEL","1.02.002.00","000.objectives_purpose","theme",75
"organisation","ANPHEL","1.02.003.00","000.my_manager","theme",65
"organisation","ANPHEL","1.02.004.00","000.my_team","theme",74
"organisation","ANPHEL","1.02.005.00","000.learning_development","theme",46
"organisation","ANPHEL","1.02.006.00","000.inclusion_treatment","theme",70
"organisation","ANPHEL","1.02.007.00","000.resources_workload","theme",65
"organisation","ANPHEL","1.02.008.00","000.pay_benefits","theme",25
"organisation","ANPHEL","1.02.009.00","000.leadership_change","theme",33
"organisation","ANPHEL","2.01.001.00","mwk.interested_work","agreement",89
"organisation","ANPHEL","2.01.002.00","mwk.challenging_work","agreement",78
"organisation","ANPHEL","2.01.003.00","mwk.personal_accomplishment","agreement",71
"organisation","ANPHEL","2.01.004.00","mwk.involved_decisions","agreement",47
"organisation","ANPHEL","2.01.005.00","mwk.choice_how","agreement",66
"organisation","ANPHEL","2.02.001.00","obj.understanding_objectives","agreement",73
"organisation","ANPHEL","2.02.003.00","obj.contribute_toward_objectives","agreement",78
"organisation","ANPHEL","2.03.001.00","mgr.manager_motivates","agreement",63
"organisation","ANPHEL","2.03.004.00","mgr.manager_considerate","agreement",83
"organisation","ANPHEL","2.03.005.00","mgr.manager_open","agreement",79
"organisation","ANPHEL","2.03.006.00","mgr.understand_contribution","agreement",63
"organisation","ANPHEL","2.03.007.00","mgr.confidence_manger","agreement",68
"organisation","ANPHEL","2.03.008.00","mgr.manager_recognises","agreement",74
"organisation","ANPHEL","2.03.009.00","mgr.regular_feedback","agreement",68
"organisation","ANPHEL","2.03.010.00","mgr.feedback_helps","agreement",56
"organisation","ANPHEL","2.03.011.00","mgr.performance_fairly","agreement",61
"organisation","ANPHEL","2.03.013.00","mgr.poor_performance","agreement",36
"organisation","ANPHEL","2.04.001.00","tem.relied_upon","agreement",80
"organisation","ANPHEL","2.04.002.00","tem.improve_service","agreement",76
"organisation","ANPHEL","2.04.003.00","mtm.team_encouraged","agreement",67
"organisation","ANPHEL","2.05.001.00","ldv.access_learning","agreement",57
"organisation","ANPHEL","2.05.002.00","ldv.improve_performance","agreement",48
"organisation","ANPHEL","2.05.003.00","ldv.opportunities_career","agreement",40
"organisation","ANPHEL","2.05.004.00","ldv.helping_career","agreement",39
"organisation","ANPHEL","2.06.001.00","ift.treated_fairly","agreement",74
"organisation","ANPHEL","2.06.002.00","ift.treated_respect","agreement",81
"organisation","ANPHEL","2.06.003.00","ift.work_valued","agreement",56
"organisation","ANPHEL","2.06.004.00","ift.respects_differences","agreement",71
"organisation","ANPHEL","2.07.001.00","rwk.information_needed","agreement",60
"organisation","ANPHEL","2.07.002.00","rwk.work_objectives","agreement",69
"organisation","ANPHEL","2.07.004.00","rwk.skills_needed","agreement",84
"organisation","ANPHEL","2.07.005.00","rwk.tools_needed","agreement",65
"organisation","ANPHEL","2.07.006.00","rwk.acceptable_workload","agreement",52
"organisation","ANPHEL","2.07.007.00","rwk.work_life_balance","agreement",61
"organisation","ANPHEL","2.08.001.00","pay.reflects_performance","agreement",22
"organisation","ANPHEL","2.08.002.00","pay.satisfied_benefits","agreement",32
"organisation","ANPHEL","2.08.003.00","pay.pay_reasonable","agreement",22
"organisation","ANPHEL","2.09.001.00","lmc.seniors_visible","agreement",45
"organisation","ANPHEL","2.09.002.00","lmc.seniors_consistent_values","agreement",41
"organisation","ANPHEL","2.09.003.00","lmc.clear_vision","agreement",27
"organisation","ANPHEL","2.09.005.00","lmc.confidence_seniors","agreement",34
"organisation","ANPHEL","2.09.006.00","lmc.change_managed_well","agreement",20
"organisation","ANPHEL","2.09.007.00","lmc.change_for_better","agreement",19
"organisation","ANPHEL","2.09.008.00","lmc.kept_informed","agreement",45
"organisation","ANPHEL","2.09.009.00","lmc.contribute_views","agreement",26
"organisation","ANPHEL","2.09.010.00","lmc.safe_to_challenge","agreement",38
"organisation","ANPHEL","2.10.001.00","eng.proud_to_tell","agreement",48
"organisation","ANPHEL","2.10.002.00","eng.recommend_organisation","agreement",37
"organisation","ANPHEL","2.10.003.00","eng.personal_attachment","agreement",39
"organisation","ANPHEL","2.10.004.00","eng.organisation_inspires","agreement",35
"organisation","ANPHEL","2.10.005.00","eng.organisation_motivates","agreement",33
"organisation","ANPHEL","2.11.001.00","act.senior_action","agreement",32
"organisation","ANPHEL","2.11.003.00","act.been_taken","agreement",24
"organisation","ANPHEL","3.01.001.00","tpl.trusted_job","agreement",85
"organisation","ANPHEL","3.01.002.00","tpl.try_new_ideas","agreement",61
"organisation","ANPHEL","3.01.006.00","tpl.speak_up_risk","agreement",63
"organisation","ANPHEL","3.01.007.00","tpl.challenge_inappropriate","agreement",59
"organisation","ANPHEL","3.01.008.00","tpl.organisation_inclusive","agreement",68
"organisation","ANPHEL","3.02.007.00","tpl.seniors_role_model","agreement",36
"organisation","ANPHEL","3.02.008.00","tpl.supervisor_role_model","agreement",60
"organisation","ANPHEL","3.03.001.00","tpl.aware_vision","agreement",55
"organisation","ANPHEL","3.03.002.00","tpl.achieve_vision","agreement",38
"organisation","ANPHEL","5.01.001.00","csc.aware_concern","yes",94
"organisation","ANPHEL","5.01.002.00","csc.aware_code","yes",72
"organisation","ANPHEL","5.01.003.00","csc.confident_code","yes",61
"organisation","ANPHEL","6.01.001.00","dhb.experienced_discrimination","yes",14
"organisation","ANPHEL","6.02.001.00","dhb.experienced_bullying","yes",13
"organisation","ANPHEL","6.02.004.00","dhb.reported_bullying","yes",40
"organisation","ANPHEL","6.04.001.00","dhb.bullying_resolved","yes",21
"organisation","ANPHEL","7.01.001.00","wlb.perma_index","index",71
"organisation","ANPHEL","7.01.002.00","wlb.stress_index","index",34
"organisation","ANPHEL","7.02.001.00","wlb.satisfied_life","num_07_10",59
"organisation","ANPHEL","7.02.002.00","wlb.life_worthwhile","num_07_10",64
"organisation","ANPHEL","7.02.003.00","wlb.happy_yesterday","num_07_10",57
"organisation","ANPHEL","7.02.004.00","wlb.anxious_yesterday","num_06_10",33
"organisation","ATTGEN","0.00.002.00","meta.response_rate","response_rate",94
"organisation","ATTGEN","1.01.001.00","000.engagement_index","index",86
"organisation","ATTGEN","1.02.001.00","000.my_work","theme",91
"organisation","ATTGEN","1.02.002.00","000.objectives_purpose","theme",97
"organisation","ATTGEN","1.02.003.00","000.my_manager","theme",90
"organisation","ATTGEN","1.02.004.00","000.my_team","theme",96
"organisation","ATTGEN","1.02.005.00","000.learning_development","theme",72
"organisation","ATTGEN","1.02.006.00","000.inclusion_treatment","theme",91
"organisation","ATTGEN","1.02.007.00","000.resources_workload","theme",81
"organisation","ATTGEN","1.02.008.00","000.pay_benefits","theme",21
"organisation","ATTGEN","1.02.009.00","000.leadership_change","theme",78
"organisation","ATTGEN","2.01.001.00","mwk.interested_work","agreement",98
"organisation","ATTGEN","2.01.002.00","mwk.challenging_work","agreement",98
"organisation","ATTGEN","2.01.003.00","mwk.personal_accomplishment","agreement",96
"organisation","ATTGEN","2.01.004.00","mwk.involved_decisions","agreement",81
"organisation","ATTGEN","2.01.005.00","mwk.choice_how","agreement",81
"organisation","ATTGEN","2.02.001.00","obj.understanding_objectives","agreement",96
"organisation","ATTGEN","2.02.003.00","obj.contribute_toward_objectives","agreement",98
"organisation","ATTGEN","2.03.001.00","mgr.manager_motivates","agreement",96
"organisation","ATTGEN","2.03.004.00","mgr.manager_considerate","agreement",89
"organisation","ATTGEN","2.03.005.00","mgr.manager_open","agreement",96
"organisation","ATTGEN","2.03.006.00","mgr.understand_contribution","agreement",89
"organisation","ATTGEN","2.03.007.00","mgr.confidence_manger","agreement",98
"organisation","ATTGEN","2.03.008.00","mgr.manager_recognises","agreement",94
"organisation","ATTGEN","2.03.009.00","mgr.regular_feedback","agreement",89
"organisation","ATTGEN","2.03.010.00","mgr.feedback_helps","agreement",91
"organisation","ATTGEN","2.03.011.00","mgr.performance_fairly","agreement",89
"organisation","ATTGEN","2.03.013.00","mgr.poor_performance","agreement",70
"organisation","ATTGEN","2.04.001.00","tem.relied_upon","agreement",98
"organisation","ATTGEN","2.04.002.00","tem.improve_service","agreement",100
"organisation","ATTGEN","2.04.003.00","mtm.team_encouraged","agreement",91
"organisation","ATTGEN","2.05.001.00","ldv.access_learning","agreement",66
"organisation","ATTGEN","2.05.002.00","ldv.improve_performance","agreement",72
"organisation","ATTGEN","2.05.003.00","ldv.opportunities_career","agreement",81
"organisation","ATTGEN","2.05.004.00","ldv.helping_career","agreement",68
"organisation","ATTGEN","2.06.001.00","ift.treated_fairly","agreement",91
"organisation","ATTGEN","2.06.002.00","ift.treated_respect","agreement",96
"organisation","ATTGEN","2.06.003.00","ift.work_valued","agreement",91
"organisation","ATTGEN","2.06.004.00","ift.respects_differences","agreement",87
"organisation","ATTGEN","2.07.001.00","rwk.information_needed","agreement",89
"organisation","ATTGEN","2.07.002.00","rwk.work_objectives","agreement",94
"organisation","ATTGEN","2.07.004.00","rwk.skills_needed","agreement",100
"organisation","ATTGEN","2.07.005.00","rwk.tools_needed","agreement",85
"organisation","ATTGEN","2.07.006.00","rwk.acceptable_workload","agreement",57
"organisation","ATTGEN","2.07.007.00","rwk.work_life_balance","agreement",60
"organisation","ATTGEN","2.08.001.00","pay.reflects_performance","agreement",21
"organisation","ATTGEN","2.08.002.00","pay.satisfied_benefits","agreement",19
"organisation","ATTGEN","2.08.003.00","pay.pay_reasonable","agreement",23
"organisation","ATTGEN","2.09.001.00","lmc.seniors_visible","agreement",96
"organisation","ATTGEN","2.09.002.00","lmc.seniors_consistent_values","agreement",83
"organisation","ATTGEN","2.09.003.00","lmc.clear_vision","agreement",85
"organisation","ATTGEN","2.09.005.00","lmc.confidence_seniors","agreement",89
"organisation","ATTGEN","2.09.006.00","lmc.change_managed_well","agreement",72
"organisation","ATTGEN","2.09.007.00","lmc.change_for_better","agreement",68
"organisation","ATTGEN","2.09.008.00","lmc.kept_informed","agreement",77
"organisation","ATTGEN","2.09.009.00","lmc.contribute_views","agreement",64
"organisation","ATTGEN","2.09.010.00","lmc.safe_to_challenge","agreement",67
"organisation","ATTGEN","2.10.001.00","eng.proud_to_tell","agreement",94
"organisation","ATTGEN","2.10.002.00","eng.recommend_organisation","agreement",100
"organisation","ATTGEN","2.10.003.00","eng.personal_attachment","agreement",83
"organisation","ATTGEN","2.10.004.00","eng.organisation_inspires","agreement",91
"organisation","ATTGEN","2.10.005.00","eng.organisation_motivates","agreement",89
"organisation","ATTGEN","2.11.001.00","act.senior_action","agreement",94
"organisation","ATTGEN","2.11.003.00","act.been_taken","agreement",81
"organisation","ATTGEN","3.01.001.00","tpl.trusted_job","agreement",98
"organisation","ATTGEN","3.01.002.00","tpl.try_new_ideas","agreement",87
"organisation","ATTGEN","3.01.006.00","tpl.speak_up_risk","agreement",98
"organisation","ATTGEN","3.01.007.00","tpl.challenge_inappropriate","agreement",70
"organisation","ATTGEN","3.01.008.00","tpl.organisation_inclusive","agreement",89
"organisation","ATTGEN","3.02.007.00","tpl.seniors_role_model","agreement",89
"organisation","ATTGEN","3.02.008.00","tpl.supervisor_role_model","agreement",91
"organisation","ATTGEN","3.03.001.00","tpl.aware_vision","agreement",83
"organisation","ATTGEN","3.03.002.00","tpl.achieve_vision","agreement",77
"organisation","ATTGEN","5.01.001.00","csc.aware_concern","yes",93
"organisation","ATTGEN","5.01.002.00","csc.aware_code","yes",80
"organisation","ATTGEN","5.01.003.00","csc.confident_code","yes",93
"organisation","ATTGEN","6.01.001.00","dhb.experienced_discrimination","yes",7
"organisation","ATTGEN","6.02.001.00","dhb.experienced_bullying","yes",2
"organisation","ATTGEN","6.02.004.00","dhb.reported_bullying","yes",0
"organisation","ATTGEN","6.04.001.00","dhb.bullying_resolved","yes",0
"organisation","ATTGEN","7.01.001.00","wlb.perma_index","index",81
"organisation","ATTGEN","7.01.002.00","wlb.stress_index","index",17
"organisation","ATTGEN","7.02.001.00","wlb.satisfied_life","num_07_10",73
"organisation","ATTGEN","7.02.002.00","wlb.life_worthwhile","num_07_10",76
"organisation","ATTGEN","7.02.003.00","wlb.happy_yesterday","num_07_10",70
"organisation","ATTGEN","7.02.004.00","wlb.anxious_yesterday","num_06_10",36
"organisation","BRDFCE","0.00.002.00","meta.response_rate","response_rate",40
"organisation","BRDFCE","1.01.001.00","000.engagement_index","index",49
"organisation","BRDFCE","1.02.001.00","000.my_work","theme",64
"organisation","BRDFCE","1.02.002.00","000.objectives_purpose","theme",77
"organisation","BRDFCE","1.02.003.00","000.my_manager","theme",60
"organisation","BRDFCE","1.02.004.00","000.my_team","theme",69
"organisation","BRDFCE","1.02.005.00","000.learning_development","theme",40
"organisation","BRDFCE","1.02.006.00","000.inclusion_treatment","theme",64
"organisation","BRDFCE","1.02.007.00","000.resources_workload","theme",57
"organisation","BRDFCE","1.02.008.00","000.pay_benefits","theme",21
"organisation","BRDFCE","1.02.009.00","000.leadership_change","theme",31
"organisation","BRDFCE","2.01.001.00","mwk.interested_work","agreement",86
"organisation","BRDFCE","2.01.002.00","mwk.challenging_work","agreement",74
"organisation","BRDFCE","2.01.003.00","mwk.personal_accomplishment","agreement",68
"organisation","BRDFCE","2.01.004.00","mwk.involved_decisions","agreement",41
"organisation","BRDFCE","2.01.005.00","mwk.choice_how","agreement",48
"organisation","BRDFCE","2.02.001.00","obj.understanding_objectives","agreement",75
"organisation","BRDFCE","2.02.003.00","obj.contribute_toward_objectives","agreement",78
"organisation","BRDFCE","2.03.001.00","mgr.manager_motivates","agreement",61
"organisation","BRDFCE","2.03.004.00","mgr.manager_considerate","agreement",71
"organisation","BRDFCE","2.03.005.00","mgr.manager_open","agreement",70
"organisation","BRDFCE","2.03.006.00","mgr.understand_contribution","agreement",54
"organisation","BRDFCE","2.03.007.00","mgr.confidence_manger","agreement",66
"organisation","BRDFCE","2.03.008.00","mgr.manager_recognises","agreement",73
"organisation","BRDFCE","2.03.009.00","mgr.regular_feedback","agreement",59
"organisation","BRDFCE","2.03.010.00","mgr.feedback_helps","agreement",52
"organisation","BRDFCE","2.03.011.00","mgr.performance_fairly","agreement",57
"organisation","BRDFCE","2.03.013.00","mgr.poor_performance","agreement",34
"organisation","BRDFCE","2.04.001.00","tem.relied_upon","agreement",78
"organisation","BRDFCE","2.04.002.00","tem.improve_service","agreement",69
"organisation","BRDFCE","2.04.003.00","mtm.team_encouraged","agreement",60
"organisation","BRDFCE","2.05.001.00","ldv.access_learning","agreement",47
"organisation","BRDFCE","2.05.002.00","ldv.improve_performance","agreement",40
"organisation","BRDFCE","2.05.003.00","ldv.opportunities_career","agreement",42
"organisation","BRDFCE","2.05.004.00","ldv.helping_career","agreement",33
"organisation","BRDFCE","2.06.001.00","ift.treated_fairly","agreement",67
"organisation","BRDFCE","2.06.002.00","ift.treated_respect","agreement",78
"organisation","BRDFCE","2.06.003.00","ift.work_valued","agreement",53
"organisation","BRDFCE","2.06.004.00","ift.respects_differences","agreement",60
"organisation","BRDFCE","2.07.001.00","rwk.information_needed","agreement",54
"organisation","BRDFCE","2.07.002.00","rwk.work_objectives","agreement",64
"organisation","BRDFCE","2.07.004.00","rwk.skills_needed","agreement",75
"organisation","BRDFCE","2.07.005.00","rwk.tools_needed","agreement",46
"organisation","BRDFCE","2.07.006.00","rwk.acceptable_workload","agreement",52
"organisation","BRDFCE","2.07.007.00","rwk.work_life_balance","agreement",51
"organisation","BRDFCE","2.08.001.00","pay.reflects_performance","agreement",22
