"data_type","uid_org_txt","uid_qm_num","uid_qm_txt","response_category","value"
"organisation","ACAS","2.07.005.00","rwk.tools_needed","agreement",79
"organisation","ACAS","2.07.006.00","rwk.acceptable_workload","agreement",57
"organisation","ACAS","2.07.007.00","rwk.work_life_balance","agreement",67
"organisation","ACAS","2.08.001.00","pay.reflects_performance","agreement",26
"organisation","ACAS","2.08.002.00","pay.satisfied_benefits","agreement",26
"organisation","ACAS","2.08.003.00","pay.pay_reasonable","agreement",24
"organisation","ACAS","2.09.001.00","lmc.seniors_visible","agreement",54
"organisation","ACAS","2.09.002.00","lmc.seniors_consistent_values","agreement",49
"organisation","ACAS","2.09.003.00","lmc.clear_vision","agreement",51
"organisation","ACAS","2.09.004.00","lmc.organisation_managed_well","agreement",57
"organisation","ACAS","2.09.005.00","lmc.confidence_seniors","agreement",47
"organisation","ACAS","2.09.006.00","lmc.change_managed_well","agreement",43
"organisation","ACAS","2.09.007.00","lmc.change_for_better","agreement",37
"organisation","ACAS","2.09.008.00","lmc.kept_informed","agreement",64
"organisation","ACAS","2.09.009.00","lmc.contribute_views","agreement",42
"organisation","ACAS","2.09.010.00","lmc.safe_to_challenge","agreement",52
"organisation","ACAS","2.10.001.00","eng.proud_to_tell","agreement",77
"organisation","ACAS","2.10.002.00","eng.recommend_organisation","agreement",58
"organisation","ACAS","2.10.003.00","eng.personal_attachment","agreement",62
"organisation","ACAS","2.10.004.00","eng.organisation_inspires","agreement",53
"organisation","ACAS","2.10.005.00","eng.organisation_motivates","agreement",51
"organisation","ACAS","2.11.001.00","act.senior_action","agreement",43
"organisation","ACAS","2.11.002.00","act.managers_action","agreement",56
"organisation","ACAS","2.11.003.00","act.been_taken","agreement",37
"organisation","ACAS","3.01.001.00","tpl.trusted_job","agreement",89
"organisation","ACAS","3.01.002.00","tpl.try_new_ideas","agreement",64
"organisation","ACAS","3.01.003.00","tpl.performance_things_done","agreement",62
"organisation","ACAS","3.01.004.00","tpl.organisation_we_they","agreement",79
"organisation","ACAS","3.01.005.00","tpl.good_friendships","agreement",80
"organisation","ACAS","5.01.001.00","csc.aware_concern","yes",77
"organisation","ACAS","5.01.002.00","csc.aware_code","yes",57
"organisation","ACAS","5.01.003.00","csc.confident_code","yes",70
"organisation","ACAS","6.01.001.00","dhb.experienced_discrimination","yes",10
"organisation","ACAS","6.02.001.00","dhb.experienced_bullying","yes",11
"organisation","ACAS","7.02.001.00","wlb.satisfied_life","num_07_10",68
"organisation","ACAS","7.02.002.00","wlb.life_worthwhile","num_07_10",75
"organisation","ACAS","7.02.003.00","wlb.happy_yesterday","num_07_10",64
"organisation","ACAS","7.02.004.00","wlb.anxious_yesterday","num_00_03",50
"organisation","ACTIBK","0.00.002.00","meta.response_rate","response_rate",82
"organisation","ACTIBK","1.01.001.00","000.engagement_index","index",61
"organisation","ACTIBK","1.02.001.00","000.my_work","theme",78
"organisation","ACTIBK","1.02.002.00","000.objectives_purpose","theme",90
"organisation","ACTIBK","1.02.003.00","000.my_manager","theme",73
"organisation","ACTIBK","1.02.004.00","000.my_team","theme",82
"organisation","ACTIBK","1.02.005.00","000.learning_development","theme",61
"organisation","ACTIBK","1.02.006.00","000.inclusion_treatment","theme",79
"organisation","ACTIBK","1.02.007.00","000.resources_workload","theme",85
"organisation","ACTIBK","1.02.008.00","000.pay_benefits","theme",32
"organisation","ACTIBK","1.02.009.00","000.leadership_change","theme",60
"organisation","ACTIBK","2.01.001.00","mwk.interested_work","agreement",91
"organisation","ACTIBK","2.01.002.00","mwk.challenging_work","agreement",83
"organisation","ACTIBK","2.01.003.00","mwk.personal_accomplishment","agreement",76
"organisation","ACTIBK","2.01.004.00","mwk.involved_decisions","agreement",57
"organisation","ACTIBK","2.01.005.00","mwk.choice_how","agreement",83
"organisation","ACTIBK","2.02.001.00","obj.understanding_objectives","agreement",90
"organisation","ACTIBK","2.02.002.00","obj.understanding_purpose","agreement",92
"organisation","ACTIBK","2.02.003.00","obj.contribute_toward_objectives","agreement",89
"organisation","ACTIBK","2.03.001.00","mgr.manager_motivates","agreement",73
"organisation","ACTIBK","2.03.004.00","mgr.manager_considerate","agreement",89
"organisation","ACTIBK","2.03.005.00","mgr.manager_open","agreement",83
"organisation","ACTIBK","2.03.006.00","mgr.understand_contribution","agreement",73
"organisation","ACTIBK","2.03.007.00","mgr.confidence_manger","agreement",75
"organisation","ACTIBK","2.03.008.00","mgr.manager_recognises","agreement",83
"organisation","ACTIBK","2.03.009.00","mgr.regular_feedback","agreement",79
"organisation","ACTIBK","2.03.010.00","mgr.feedback_helps","agreement",69
"organisation","ACTIBK","2.03.011.00","mgr.performance_fairly","agreement",73
"organisation","ACTIBK","2.03.013.00","mgr.poor_performance","agreement",39
"organisation","ACTIBK","2.04.001.00","twk.relied_upon","agreement",84
"organisation","ACTIBK","2.04.002.00","twk.improve_service","agreement",82
"organisation","ACTIBK","2.04.003.00","twk.team_encouraged","agreement",79
"organisation","ACTIBK","2.05.001.00","ldv.access_learning","agreement",80
"organisation","ACTIBK","2.05.002.00","ldv.improve_performance","agreement",60
"organisation","ACTIBK","2.05.003.00","ldv.opportunities_career","agreement",55
"organisation","ACTIBK","2.05.004.00","ldv.helping_career","agreement",47
"organisation","ACTIBK","2.06.001.00","ift.treated_fairly","agreement",85
"organisation","ACTIBK","2.06.002.00","ift.treated_respect","agreement",84
"organisation","ACTIBK","2.06.003.00","ift.work_valued","agreement",65
"organisation","ACTIBK","2.06.004.00","ift.respects_differences","agreement",83
"organisation","ACTIBK","2.07.001.00","rwk.information_needed","agreement",80
"organisation","ACTIBK","2.07.002.00","rwk.work_objectives","agreement",85
"organisation","ACTIBK","2.07.003.00","rwk.clear_expectations","agreement",89
"organisation","ACTIBK","2.07.004.00","rwk.skills_needed","agreement",92
"organisation","ACTIBK","2.07.005.00","rwk.tools_needed","agreement",79
"organisation","ACTIBK","2.07.006.00","rwk.acceptable_workload","agreement",78
"organisation","ACTIBK","2.07.007.00","rwk.work_life_balance","agreement",88
"organisation","ACTIBK","2.08.001.00","pay.reflects_performance","agreement",31
"organisation","ACTIBK","2.08.002.00","pay.satisfied_benefits","agreement",41
"organisation","ACTIBK","2.08.003.00","pay.pay_reasonable","agreement",25
"organisation","ACTIBK","2.09.001.00","lmc.seniors_visible","agreement",79
"organisation","ACTIBK","2.09.002.00","lmc.seniors_consistent_values","agreement",64
"organisation","ACTIBK","2.09.003.00","lmc.clear_vision","agreement",72
"organisation","ACTIBK","2.09.004.00","lmc.organisation_managed_well","agreement",68
"organisation","ACTIBK","2.09.005.00","lmc.confidence_seniors","agreement",57
"organisation","ACTIBK","2.09.006.00","lmc.change_managed_well","agreement",49
"organisation","ACTIBK","2.09.007.00","lmc.change_for_better","agreement",53
"organisation","ACTIBK","2.09.008.00","lmc.kept_informed","agreement",68
"organisation","ACTIBK","2.09.009.00","lmc.contribute_views","agreement",46
"organisation","ACTIBK","2.09.010.00","lmc.safe_to_challenge","agreement",45
"organisation","ACTIBK","2.10.001.00","eng.proud_to_tell","agreement",48
"organisation","ACTIBK","2.10.002.00","eng.recommend_organisation","agreement",63
"organisation","ACTIBK","2.10.003.00","eng.personal_attachment","agreement",39
"organisation","ACTIBK","2.10.004.00","eng.organisation_inspires","agreement",48
"organisation","ACTIBK","2.10.005.00","eng.organisation_motivates","agreement",48
"organisation","ACTIBK","2.11.001.00","act.senior_action","agreement",60
"organisation","ACTIBK","2.11.002.00","act.managers_action","agreement",67
"organisation","ACTIBK","2.11.003.00","act.been_taken","agreement",42
"organisation","ACTIBK","3.01.001.00","tpl.trusted_job","agreement",91
"organisation","ACTIBK","3.01.002.00","tpl.try_new_ideas","agreement",69
"organisation","ACTIBK","3.01.003.00","tpl.performance_things_done","agreement",68
"organisation","ACTIBK","3.01.004.00","tpl.organisation_we_they","agreement",76
"organisation","ACTIBK","3.01.005.00","tpl.good_friendships","agreement",78
"organisation","ACTIBK","5.01.001.00","csc.aware_concern","yes",98
"organisation","ACTIBK","5.01.002.00","csc.aware_code","yes",84
"organisation","ACTIBK","5.01.003.00","csc.confident_code","yes",78
"organisation","ACTIBK","6.01.001.00","dhb.experienced_discrimination","yes",10
"organisation","ACTIBK","6.02.001.00","dhb.experienced_bullying","yes",8
"organisation","ACTIBK","7.02.001.00","wlb.satisfied_life","num_07_10",68
"organisation","ACTIBK","7.02.002.00","wlb.life_worthwhile","num_07_10",71
"organisation","ACTIBK","7.02.003.00","wlb.happy_yesterday","num_07_10",64
"organisation","ACTIBK","7.02.004.00","wlb.anxious_yesterday","num_00_03",55
"organisation","ANPHEL","0.00.002.00","meta.response_rate","response_rate",65
"organisation","ANPHEL","1.01.001.00","000.engagement_index","index",48
"organisation","ANPHEL","1.02.001.00","000.my_work","theme",70
"organisation","ANPHEL","1.02.002.00","000.objectives_purpose","theme",66
"organisation","ANPHEL","1.02.003.00","000.my_manager","theme",61
"organisation","ANPHEL","1.02.004.00","000.my_team","theme",75
"organisation","ANPHEL","1.02.005.00","000.learning_development","theme",42
"organisation","ANPHEL","1.02.006.00","000.inclusion_treatment","theme",68
"organisation","ANPHEL","1.02.007.00","000.resources_workload","theme",68
"organisation","ANPHEL","1.02.008.00","000.pay_benefits","theme",26
"organisation","ANPHEL","1.02.009.00","000.leadership_change","theme",25
"organisation","ANPHEL","2.01.001.00","mwk.interested_work","agreement",90
"organisation","ANPHEL","2.01.002.00","mwk.challenging_work","agreement",76
"organisation","ANPHEL","2.01.003.00","mwk.personal_accomplishment","agreement",70
"organisation","ANPHEL","2.01.004.00","mwk.involved_decisions","agreement",46
"organisation","ANPHEL","2.01.005.00","mwk.choice_how","agreement",67
"organisation","ANPHEL","2.02.001.00","obj.understanding_objectives","agreement",61
"organisation","ANPHEL","2.02.002.00","obj.understanding_purpose","agreement",69
"organisation","ANPHEL","2.02.003.00","obj.contribute_toward_objectives","agreement",70
"organisation","ANPHEL","2.03.001.00","mgr.manager_motivates","agreement",59
"organisation","ANPHEL","2.03.004.00","mgr.manager_considerate","agreement",79
"organisation","ANPHEL","2.03.005.00","mgr.manager_open","agreement",76
"organisation","ANPHEL","2.03.006.00","mgr.understand_contribution","agreement",55
"organisation","ANPHEL","2.03.007.00","mgr.confidence_manger","agreement",64
"organisation","ANPHEL","2.03.008.00","mgr.manager_recognises","agreement",73
"organisation","ANPHEL","2.03.009.00","mgr.regular_feedback","agreement",61
"organisation","ANPHEL","2.03.010.00","mgr.feedback_helps","agreement",52
"organisation","ANPHEL","2.03.011.00","mgr.performance_fairly","agreement",53
"organisation","ANPHEL","2.03.013.00","mgr.poor_performance","agreement",35
"organisation","ANPHEL","2.04.001.00","twk.relied_upon","agreement",81
"organisation","ANPHEL","2.04.002.00","twk.improve_service","agreement",77
"organisation","ANPHEL","2.04.003.00","twk.team_encouraged","agreement",68
"organisation","ANPHEL","2.05.001.00","ldv.access_learning","agreement",57
"organisation","ANPHEL","2.05.002.00","ldv.improve_performance","agreement",45
"organisation","ANPHEL","2.05.003.00","ldv.opportunities_career","agreement",32
"organisation","ANPHEL","2.05.004.00","ldv.helping_career","agreement",35
"organisation","ANPHEL","2.06.001.00","ift.treated_fairly","agreement",71
"organisation","ANPHEL","2.06.002.00","ift.treated_respect","agreement",80
"organisation","ANPHEL","2.06.003.00","ift.work_valued","agreement",55
"organisation","ANPHEL","2.06.004.00","ift.respects_differences","agreement",66
"organisation","ANPHEL","2.07.001.00","rwk.information_needed","agreement",60
"organisation","ANPHEL","2.07.002.00","rwk.work_objectives","agreement",68
"organisation","ANPHEL","2.07.003.00","rwk.clear_expectations","agreement",78
"organisation","ANPHEL","2.07.004.00","rwk.skills_needed","agreement",87
"organisation","ANPHEL","2.07.005.00","rwk.tools_needed","agreement",67
"organisation","ANPHEL","2.07.006.00","rwk.acceptable_workload","agreement",51
"organisation","ANPHEL","2.07.007.00","rwk.work_life_balance","agreement",63
"organisation","ANPHEL","2.08.001.00","pay.reflects_performance","agreement",24
"organisation","ANPHEL","2.08.002.00","pay.satisfied_benefits","agreement",31
"organisation","ANPHEL","2.08.003.00","pay.pay_reasonable","agreement",23
"organisation","ANPHEL","2.09.001.00","lmc.seniors_visible","agreement",35
"organisation","ANPHEL","2.09.002.00","lmc.seniors_consistent_values","agreement",29
"organisation","ANPHEL","2.09.003.00","lmc.clear_vision","agreement",21
"organisation","ANPHEL","2.09.004.00","lmc.organisation_managed_well","agreement",23
"organisation","ANPHEL","2.09.005.00","lmc.confidence_seniors","agreement",23
"organisation","ANPHEL","2.09.006.00","lmc.change_managed_well","agreement",17
"organisation","ANPHEL","2.09.007.00","lmc.change_for_better","agreement",13
"organisation","ANPHEL","2.09.008.00","lmc.kept_informed","agreement",42
"organisation","ANPHEL","2.09.009.00","lmc.contribute_views","agreement",24
"organisation","ANPHEL","2.09.010.00","lmc.safe_to_challenge","agreement",28
"organisation","ANPHEL","2.10.001.00","eng.proud_to_tell","agreement",36
"organisation","ANPHEL","2.10.002.00","eng.recommend_organisation","agreement",26
"organisation","ANPHEL","2.10.003.00","eng.personal_attachment","agreement",38
"organisation","ANPHEL","2.10.004.00","eng.organisation_inspires","agreement",29
"organisation","ANPHEL","2.10.005.00","eng.organisation_motivates","agreement",25
"organisation","ANPHEL","2.11.001.00","act.senior_action","agreement",29
"organisation","ANPHEL","2.11.002.00","act.managers_action","agreement",45
"organisation","ANPHEL","2.11.003.00","act.been_taken","agreement",26
"organisation","ANPHEL","3.01.001.00","tpl.trusted_job","agreement",87
"organisation","ANPHEL","3.01.002.00","tpl.try_new_ideas","agreement",60
"organisation","ANPHEL","3.01.003.00","tpl.performance_things_done","agreement",52
"organisation","ANPHEL","3.01.004.00","tpl.organisation_we_they","agreement",56
"organisation","ANPHEL","3.01.005.00","tpl.good_friendships","agreement",75
"organisation","ANPHEL","5.01.001.00","csc.aware_concern","yes",93
"organisation","ANPHEL","5.01.002.00","csc.aware_code","yes",67
"organisation","ANPHEL","5.01.003.00","csc.confident_code","yes",57
"organisation","ANPHEL","6.01.001.00","dhb.experienced_discrimination","yes",14
"organisation","ANPHEL","6.02.001.00","dhb.experienced_bullying","yes",12
"organisation","ANPHEL","7.02.001.00","wlb.satisfied_life","num_07_10",57
"organisation","ANPHEL","7.02.002.00","wlb.life_worthwhile","num_07_10",64
"organisation","ANPHEL","7.02.003.00","wlb.happy_yesterday","num_07_10",57
"organisation","ANPHEL","7.02.004.00","wlb.anxious_yesterday","num_00_03",50
"organisation","ATTGEN","0.00.002.00","meta.response_rate","response_rate",93
"organisation","ATTGEN","1.01.001.00","000.engagement_index","index",79
"organisation","ATTGEN","1.02.001.00","000.my_work","theme",87
"organisation","ATTGEN","1.02.002.00","000.objectives_purpose","theme",99
"organisation","ATTGEN","1.02.003.00","000.my_manager","theme",78
"organisation","ATTGEN","1.02.004.00","000.my_team","theme",95
"organisation","ATTGEN","1.02.005.00","000.learning_development","theme",77
"organisation","ATTGEN","1.02.006.00","000.inclusion_treatment","theme",87
"organisation","ATTGEN","1.02.007.00","000.resources_workload","theme",89
"organisation","ATTGEN","1.02.008.00","000.pay_benefits","theme",39
"organisation","ATTGEN","1.02.009.00","000.leadership_change","theme",79
"organisation","ATTGEN","2.01.001.00","mwk.interested_work","agreement",95
"organisation","ATTGEN","2.01.002.00","mwk.challenging_work","agreement",86
"organisation","ATTGEN","2.01.003.00","mwk.personal_accomplishment","agreement",81
"organisation","ATTGEN","2.01.004.00","mwk.involved_decisions","agreement",83
"organisation","ATTGEN","2.01.005.00","mwk.choice_how","agreement",89
"organisation","ATTGEN","2.02.001.00","obj.understanding_objectives","agreement",100
"organisation","ATTGEN","2.02.002.00","obj.understanding_purpose","agreement",97
"organisation","ATTGEN","2.02.003.00","obj.contribute_toward_objectives","agreement",100
"organisation","ATTGEN","2.03.001.00","mgr.manager_motivates","agreement",81
"organisation","ATTGEN","2.03.004.00","mgr.manager_considerate","agreement",78
"organisation","ATTGEN","2.03.005.00","mgr.manager_open","agreement",92
"organisation","ATTGEN","2.03.006.00","mgr.understand_contribution","agreement",78
"organisation","ATTGEN","2.03.007.00","mgr.confidence_manger","agreement",76
"organisation","ATTGEN","2.03.008.00","mgr.manager_recognises","agreement",84
"organisation","ATTGEN","2.03.009.00","mgr.regular_feedback","agreement",76
"organisation","ATTGEN","2.03.010.00","mgr.feedback_helps","agreement",84
"organisation","ATTGEN","2.03.011.00","mgr.performance_fairly","agreement",76
"organisation","ATTGEN","2.03.013.00","mgr.poor_performance","agreement",57
"organisation","ATTGEN","2.04.001.00","twk.relied_upon","agreement",92
"organisation","ATTGEN","2.04.002.00","twk.improve_service","agreement",97
"organisation","ATTGEN","2.04.003.00","twk.team_encouraged","agreement",97
"organisation","ATTGEN","2.05.001.00","ldv.access_learning","agreement",84
"organisation","ATTGEN","2.05.002.00","ldv.improve_performance","agreement",84
"organisation","ATTGEN","2.05.003.00","ldv.opportunities_career","agreement",68
"organisation","ATTGEN","2.05.004.00","ldv.helping_career","agreement",73
"organisation","ATTGEN","2.06.001.00","ift.treated_fairly","agreement",95
"organisation","ATTGEN","2.06.002.00","ift.treated_respect","agreement",92
"organisation","ATTGEN","2.06.003.00","ift.work_valued","agreement",81
"organisation","ATTGEN","2.06.004.00","ift.respects_differences","agreement",81
"organisation","ATTGEN","2.07.001.00","rwk.information_needed","agreement",95
"organisation","ATTGEN","2.07.002.00","rwk.work_objectives","agreement",89
"organisation","ATTGEN","2.07.003.00","rwk.clear_expectations","agreement",97
"organisation","ATTGEN","2.07.004.00","rwk.skills_needed","agreement",100
"organisation","ATTGEN","2.07.005.00","rwk.tools_needed","agreement",92
"organisation","ATTGEN","2.07.006.00","rwk.acceptable_workload","agreement",76
"organisation","ATTGEN","2.07.007.00","rwk.work_life_balance","agreement",76
"organisation","ATTGEN","2.08.001.00","pay.reflects_performance","agreement",35
"organisation","ATTGEN","2.08.002.00","pay.satisfied_benefits","agreement",43
"organisation","ATTGEN","2.08.003.00","pay.pay_reasonable","agreement",38
"organisation","ATTGEN","2.09.001.00","lmc.seniors_visible","agreement",95
"organisation","ATTGEN","2.09.002.00","lmc.seniors_consistent_values","agreement",84
"organisation","ATTGEN","2.09.003.00","lmc.clear_vision","agreement",81
"organisation","ATTGEN","2.09.004.00","lmc.organisation_managed_well","agreement",89
"organisation","ATTGEN","2.09.005.00","lmc.confidence_seniors","agreement",83
"organisation","ATTGEN","2.09.006.00","lmc.change_managed_well","agreement",59
"organisation","ATTGEN","2.09.007.00","lmc.change_for_better","agreement",62
"organisation","ATTGEN","2.09.008.00","lmc.kept_informed","agreement",89
"organisation","ATTGEN","2.09.009.00","lmc.contribute_views","agreement",73
"organisation","ATTGEN","2.09.010.00","lmc.safe_to_challenge","agreement",73
"organisation","ATTGEN","2.10.001.00","eng.proud_to_tell","agreement",89
"organisation","ATTGEN","2.10.002.00","eng.recommend_organisation","agreement",81
"organisation","ATTGEN","2.10.003.00","eng.personal_attachment","agreement",65
"organisation","ATTGEN","2.10.004.00","eng.organisation_inspires","agreement",81
"organisation","ATTGEN","2.10.005.00","eng.organisation_motivates","agreement",92
"organisation","ATTGEN","2.11.001.00","act.senior_action","agreement",95
"organisation","ATTGEN","2.11.002.00","act.managers_action","agreement",84
"organisation","ATTGEN","2.11.003.00","act.been_taken","agreement",78
"organisation","ATTGEN","3.01.001.00","tpl.trusted_job","agreement",95
"organisation","ATTGEN","3.01.002.00","tpl.try_new_ideas","agreement",86
"organisation","ATTGEN","3.01.003.00","tpl.performance_things_done","agreement",89
"organisation","ATTGEN","3.01.004.00","tpl.organisation_we_they","agreement",92
"organisation","ATTGEN","3.01.005.00","tpl.good_friendships","agreement",81
"organisation","ATTGEN","5.01.001.00","csc.aware_concern","yes",97
"organisation","ATTGEN","5.01.002.00","csc.aware_code","yes",84
"organisation","ATTGEN","5.01.003.00","csc.confident_code","yes",86
"organisation","ATTGEN","6.01.001.00","dhb.experienced_discrimination","yes",3
"organisation","ATTGEN","6.02.001.00","dhb.experienced_bullying","yes",5
"organisation","ATTGEN","7.02.001.00","wlb.satisfied_life","num_07_10",64
"organisation","ATTGEN","7.02.002.00","wlb.life_worthwhile","num_07_10",74
"organisation","ATTGEN","7.02.003.00","wlb.happy_yesterday","num_07_10",56
"organisation","ATTGEN","7.02.004.00","wlb.anxious_yesterday","num_00_03",50
"organisation","BRDFCE","0.00.002.00","meta.response_rate","response_rate",33
"organisation","BRDFCE","1.01.001.00","000.engagement_index","index",44
"organisation","BRDFCE","1.02.001.00","000.my_work","theme",58
"organisation","BRDFCE","1.02.002.00","000.objectives_purpose","theme",74
"organisation","BRDFCE","1.02.003.00","000.my_manager","theme",53
"organisation","BRDFCE","1.02.004.00","000.my_team","theme",65
"organisation","BRDFCE","1.02.005.00","000.learning_development","theme",34
"organisation","BRDFCE","1.02.006.00","000.inclusion_treatment","theme",58
"organisation","BRDFCE","1.02.007.00","000.resources_workload","theme",55
"organisation","BRDFCE","1.02.008.00","000.pay_benefits","theme",24
"organisation","BRDFCE","1.02.009.00","000.leadership_change","theme",25
"organisation","BRDFCE","2.01.001.00","mwk.interested_work","agreement",85
"organisation","BRDFCE","2.01.002.00","mwk.challenging_work","agreement",68
"organisation","BRDFCE","2.01.003.00","mwk.personal_accomplishment","agreement",61
"organisation","BRDFCE","2.01.004.00","mwk.involved_decisions","agreement",35
"organisation","BRDFCE","2.01.005.00","mwk.choice_how","agreement",40
"organisation","BRDFCE","2.02.001.00","obj.understanding_objectives","agreement",72
"organisation","BRDFCE","2.02.002.00","obj.understanding_purpose","agreement",76
"organisation","BRDFCE","2.02.003.00","obj.contribute_toward_objectives","agreement",73
"organisation","BRDFCE","2.03.001.00","mgr.manager_motivates","agreement",54
"organisation","BRDFCE","2.03.004.00","mgr.manager_considerate","agreement",63
"organisation","BRDFCE","2.03.005.00","mgr.manager_open","agreement",65
"organisation","BRDFCE","2.03.006.00","mgr.understand_contribution","agreement",50
"organisation","BRDFCE","2.03.007.00","mgr.confidence_manger","agreement",58
"organisation","BRDFCE","2.03.008.00","mgr.manager_recognises","agreement",67
"organisation","BRDFCE","2.03.009.00","mgr.regular_feedback","agreement",50
"organisation","BRDFCE","2.03.010.00","mgr.feedback_helps","agreement",46
"organisation","BRDFCE","2.03.011.00","mgr.performance_fairly","agreement",46
"organisation","BRDFCE","2.03.013.00","mgr.poor_performance","agreement",29
"organisation","BRDFCE","2.04.001.00","twk.relied_upon","agreement",75
"organisation","BRDFCE","2.04.002.00","twk.improve_service","agreement",65
"organisation","BRDFCE","2.04.003.00","twk.team_encouraged","agreement",54
"organisation","BRDFCE","2.05.001.00","ldv.access_learning","agreement",42
"organisation","BRDFCE","2.05.002.00","ldv.improve_performance","agreement",37
"organisation","BRDFCE","2.05.003.00","ldv.opportunities_career","agreement",31
"organisation","BRDFCE","2.05.004.00","ldv.helping_career","agreement",26
"organisation","BRDFCE","2.06.001.00","ift.treated_fairly","agreement",61
"organisation","BRDFCE","2.06.002.00","ift.treated_respect","agreement",73
"organisation","BRDFCE","2.06.003.00","ift.work_valued","agreement",44
"organisation","BRDFCE","2.06.004.00","ift.respects_differences","agreement",54
"organisation","BRDFCE","2.07.001.00","rwk.information_needed","agreement",49
"organisation","BRDFCE","2.07.002.00","rwk.work_objectives","agreement",58
"organisation","BRDFCE","2.07.003.00","rwk.clear_expectations","agreement",73
"organisation","BRDFCE","2.07.004.00","rwk.skills_needed","agreement",73
"organisation","BRDFCE","2.07.005.00","rwk.tools_needed","agreement",43
"organisation","BRDFCE","2.07.006.00","rwk.acceptable_workload","agreement",45
"organisation","BRDFCE","2.07.007.00","rwk.work_life_balance","agreement",41
"organisation","BRDFCE","2.08.001.00","pay.reflects_performance","agreement",28
"organisation","BRDFCE","2.08.002.00","pay.satisfied_benefits","agreement",21
"organisation","BRDFCE","2.08.003.00","pay.pay_reasonable","agreement",25
"organisation","BRDFCE","2.09.001.00","lmc.seniors_visible","agreement",34
"organisation","BRDFCE","2.09.002.00","lmc.seniors_consistent_values","agreement",29
"organisation","BRDFCE","2.09.003.00","lmc.clear_vision","agreement",30
"organisation","BRDFCE","2.09.004.00","lmc.organisation_managed_well","agreement",21
"organisation","BRDFCE","2.09.005.00","lmc.confidence_seniors","agreement",22
"organisation","BRDFCE","2.09.006.00","lmc.change_managed_well","agreement",15
"organisation","BRDFCE","2.09.007.00","lmc.change_for_better","agreement",13
"organisation","BRDFCE","2.09.008.00","lmc.kept_informed","agreement",39
"organisation","BRDFCE","2.09.009.00","lmc.contribute_views","agreement",20
"organisation","BRDFCE","2.09.010.00","lmc.safe_to_challenge","agreement",23
"organisation","BRDFCE","2.10.001.00","eng.proud_to_tell","agreement",38
"organisation","BRDFCE","2.10.002.00","eng.recommend_organisation","agreement",24
