"data_type","uid_org_txt","uid_qm_num","uid_qm_txt","response_category","value"
"organisation","ACAS","5.01.003.00","csc.confident_code","yes",69
"organisation","ACAS","6.01.001.00","dhb.experienced_discrimination","yes",7
"organisation","ACAS","6.02.001.00","dhb.experienced_bullying","yes",7
"organisation","ACAS","7.02.001.00","wlb.satisfied_life","num_07_10",67
"organisation","ACAS","7.02.002.00","wlb.life_worthwhile","num_07_10",75
"organisation","ACAS","7.02.003.00","wlb.happy_yesterday","num_07_10",65
"organisation","ACAS","7.02.004.00","wlb.anxious_yesterday","num_00_03",49
"organisation","ACTIBK","0.00.002.00","meta.response_rate","response_rate",85
"organisation","ACTIBK","1.01.001.00","000.engagement_index","index",54
"organisation","ACTIBK","1.02.001.00","000.my_work","theme",63
"organisation","ACTIBK","1.02.002.00","000.objectives_purpose","theme",82
"organisation","ACTIBK","1.02.003.00","000.my_manager","theme",66
"organisation","ACTIBK","1.02.004.00","000.my_team","theme",76
"organisation","ACTIBK","1.02.005.00","000.learning_development","theme",52
"organisation","ACTIBK","1.02.006.00","000.inclusion_treatment","theme",70
"organisation","ACTIBK","1.02.007.00","000.resources_workload","theme",79
"organisation","ACTIBK","1.02.008.00","000.pay_benefits","theme",29
"organisation","ACTIBK","1.02.009.00","000.leadership_change","theme",43
"organisation","ACTIBK","2.01.001.00","mwk.interested_work","agreement",80
"organisation","ACTIBK","2.01.002.00","mwk.challenging_work","agreement",62
"organisation","ACTIBK","2.01.003.00","mwk.personal_accomplishment","agreement",61
"organisation","ACTIBK","2.01.004.00","mwk.involved_decisions","agreement",45
"organisation","ACTIBK","2.01.005.00","mwk.choice_how","agreement",66
"organisation","ACTIBK","2.02.001.00","obj.understanding_objectives","agreement",81
"organisation","ACTIBK","2.02.002.00","obj.understanding_purpose","agreement",83
"organisation","ACTIBK","2.02.003.00","obj.contribute_toward_objectives","agreement",81
"organisation","ACTIBK","2.03.001.00","mgr.manager_motivates","agreement",58
"organisation","ACTIBK","2.03.004.00","mgr.manager_considerate","agreement",84
"organisation","ACTIBK","2.03.005.00","mgr.manager_open","agreement",79
"organisation","ACTIBK","2.03.006.00","mgr.understand_contribution","agreement",64
"organisation","ACTIBK","2.03.007.00","mgr.confidence_manger","agreement",68
"organisation","ACTIBK","2.03.008.00","mgr.manager_recognises","agreement",75
"organisation","ACTIBK","2.03.009.00","mgr.regular_feedback","agreement",73
"organisation","ACTIBK","2.03.010.00","mgr.feedback_helps","agreement",56
"organisation","ACTIBK","2.03.011.00","mgr.performance_fairly","agreement",64
"organisation","ACTIBK","2.03.013.00","mgr.poor_performance","agreement",36
"organisation","ACTIBK","2.04.001.00","tem.relied_upon","agreement",75
"organisation","ACTIBK","2.04.002.00","tem.improve_service","agreement",77
"organisation","ACTIBK","2.04.003.00","mtm.team_encouraged","agreement",76
"organisation","ACTIBK","2.05.001.00","ldv.access_learning","agreement",66
"organisation","ACTIBK","2.05.002.00","ldv.improve_performance","agreement",47
"organisation","ACTIBK","2.05.003.00","ldv.opportunities_career","agreement",54
"organisation","ACTIBK","2.05.004.00","ldv.helping_career","agreement",42
"organisation","ACTIBK","2.06.001.00","ift.treated_fairly","agreement",75
"organisation","ACTIBK","2.06.002.00","ift.treated_respect","agreement",81
"organisation","ACTIBK","2.06.003.00","ift.work_valued","agreement",50
"organisation","ACTIBK","2.06.004.00","ift.respects_differences","agreement",74
"organisation","ACTIBK","2.07.001.00","rwk.information_needed","agreement",72
"organisation","ACTIBK","2.07.002.00","rwk.work_objectives","agreement",79
"organisation","ACTIBK","2.07.003.00","rwk.clear_expectations","agreement",86
"organisation","ACTIBK","2.07.004.00","rwk.skills_needed","agreement",85
"organisation","ACTIBK","2.07.005.00","rwk.tools_needed","agreement",78
"organisation","ACTIBK","2.07.006.00","rwk.acceptable_workload","agreement",68
"organisation","ACTIBK","2.07.007.00","rwk.work_life_balance","agreement",83
"organisation","ACTIBK","2.08.001.00","pay.reflects_performance","agreement",30
"organisation","ACTIBK","2.08.002.00","pay.satisfied_benefits","agreement",36
"organisation","ACTIBK","2.08.003.00","pay.pay_reasonable","agreement",22
"organisation","ACTIBK","2.09.001.00","lmc.seniors_visible","agreement",71
"organisation","ACTIBK","2.09.002.00","lmc.seniors_consistent_values","agreement",43
"organisation","ACTIBK","2.09.003.00","lmc.clear_vision","agreement",53
"organisation","ACTIBK","2.09.004.00","lmc.organisation_managed_well","agreement",50
"organisation","ACTIBK","2.09.005.00","lmc.confidence_seniors","agreement",42
"organisation","ACTIBK","2.09.006.00","lmc.change_managed_well","agreement",30
"organisation","ACTIBK","2.09.007.00","lmc.change_for_better","agreement",31
"organisation","ACTIBK","2.09.008.00","lmc.kept_informed","agreement",45
"organisation","ACTIBK","2.09.009.00","lmc.contribute_views","agreement",28
"organisation","ACTIBK","2.09.010.00","lmc.safe_to_challenge","agreement",34
"organisation","ACTIBK","2.10.001.00","eng.proud_to_tell","agreement",41
"organisation","ACTIBK","2.10.002.00","eng.recommend_organisation","agreement",42
"organisation","ACTIBK","2.10.003.00","eng.personal_attachment","agreement",36
"organisation","ACTIBK","2.10.004.00","eng.organisation_inspires","agreement",37
"organisation","ACTIBK","2.10.005.00","eng.organisation_motivates","agreement",38
"organisation","ACTIBK","2.11.001.00","act.senior_action","agreement",43
"organisation","ACTIBK","2.11.002.00","act.managers_action","agreement",55
"organisation","ACTIBK","2.11.003.00","act.been_taken","agreement",35
"organisation","ACTIBK","3.01.001.00","tpl.trusted_job","agreement",87
"organisation","ACTIBK","3.01.002.00","tpl.try_new_ideas","agreement",64
"organisation","ACTIBK","3.01.003.00","tpl.performance_things_done","agreement",52
"organisation","ACTIBK","3.01.004.00","tpl.organisation_we_they","agreement",57
"organisation","ACTIBK","3.01.005.00","tpl.good_friendships","agreement",75
"organisation","ACTIBK","5.01.001.00","csc.aware_concern","yes",95
"organisation","ACTIBK","5.01.002.00","csc.aware_code","yes",83
"organisation","ACTIBK","5.01.003.00","csc.confident_code","yes",73
"organisation","ACTIBK","6.01.001.00","dhb.experienced_discrimination","yes",15
"organisation","ACTIBK","6.02.001.00","dhb.experienced_bullying","yes",7
"organisation","ACTIBK","7.02.001.00","wlb.satisfied_life","num_07_10",65
"organisation","ACTIBK","7.02.002.00","wlb.life_worthwhile","num_07_10",68
"organisation","ACTIBK","7.02.003.00","wlb.happy_yesterday","num_07_10",63
"organisation","ACTIBK","7.02.004.00","wlb.anxious_yesterday","num_00_03",53
"organisation","ANHVLA","0.00.002.00","meta.response_rate","response_rate",64
"organisation","ANHVLA","1.01.001.00","000.engagement_index","index",45
"organisation","ANHVLA","1.02.001.00","000.my_work","theme",65
"organisation","ANHVLA","1.02.002.00","000.objectives_purpose","theme",59
"organisation","ANHVLA","1.02.003.00","000.my_manager","theme",59
"organisation","ANHVLA","1.02.004.00","000.my_team","theme",74
"organisation","ANHVLA","1.02.005.00","000.learning_development","theme",32
"organisation","ANHVLA","1.02.006.00","000.inclusion_treatment","theme",67
"organisation","ANHVLA","1.02.007.00","000.resources_workload","theme",64
"organisation","ANHVLA","1.02.008.00","000.pay_benefits","theme",27
"organisation","ANHVLA","1.02.009.00","000.leadership_change","theme",19
"organisation","ANHVLA","2.01.001.00","mwk.interested_work","agreement",86
"organisation","ANHVLA","2.01.002.00","mwk.challenging_work","agreement",72
"organisation","ANHVLA","2.01.003.00","mwk.personal_accomplishment","agreement",65
"organisation","ANHVLA","2.01.004.00","mwk.involved_decisions","agreement",40
"organisation","ANHVLA","2.01.005.00","mwk.choice_how","agreement",63
"organisation","ANHVLA","2.02.001.00","obj.understanding_objectives","agreement",54
"organisation","ANHVLA","2.02.002.00","obj.understanding_purpose","agreement",62
"organisation","ANHVLA","2.02.003.00","obj.contribute_toward_objectives","agreement",62
"organisation","ANHVLA","2.03.001.00","mgr.manager_motivates","agreement",57
"organisation","ANHVLA","2.03.004.00","mgr.manager_considerate","agreement",79
"organisation","ANHVLA","2.03.005.00","mgr.manager_open","agreement",75
"organisation","ANHVLA","2.03.006.00","mgr.understand_contribution","agreement",50
"organisation","ANHVLA","2.03.007.00","mgr.confidence_manger","agreement",61
"organisation","ANHVLA","2.03.008.00","mgr.manager_recognises","agreement",72
"organisation","ANHVLA","2.03.009.00","mgr.regular_feedback","agreement",60
"organisation","ANHVLA","2.03.010.00","mgr.feedback_helps","agreement",50
"organisation","ANHVLA","2.03.011.00","mgr.performance_fairly","agreement",54
"organisation","ANHVLA","2.03.013.00","mgr.poor_performance","agreement",35
"organisation","ANHVLA","2.04.001.00","tem.relied_upon","agreement",80
"organisation","ANHVLA","2.04.002.00","tem.improve_service","agreement",77
"organisation","ANHVLA","2.04.003.00","mtm.team_encouraged","agreement",66
"organisation","ANHVLA","2.05.001.00","ldv.access_learning","agreement",47
"organisation","ANHVLA","2.05.002.00","ldv.improve_performance","agreement",36
"organisation","ANHVLA","2.05.003.00","ldv.opportunities_career","agreement",20
"organisation","ANHVLA","2.05.004.00","ldv.helping_career","agreement",25
"organisation","ANHVLA","2.06.001.00","ift.treated_fairly","agreement",72
"organisation","ANHVLA","2.06.002.00","ift.treated_respect","agreement",80
"organisation","ANHVLA","2.06.003.00","ift.work_valued","agreement",52
"organisation","ANHVLA","2.06.004.00","ift.respects_differences","agreement",65
"organisation","ANHVLA","2.07.001.00","rwk.information_needed","agreement",55
"organisation","ANHVLA","2.07.002.00","rwk.work_objectives","agreement",63
"organisation","ANHVLA","2.07.003.00","rwk.clear_expectations","agreement",76
"organisation","ANHVLA","2.07.004.00","rwk.skills_needed","agreement",83
"organisation","ANHVLA","2.07.005.00","rwk.tools_needed","agreement",64
"organisation","ANHVLA","2.07.006.00","rwk.acceptable_workload","agreement",48
"organisation","ANHVLA","2.07.007.00","rwk.work_life_balance","agreement",62
"organisation","ANHVLA","2.08.001.00","pay.reflects_performance","agreement",24
"organisation","ANHVLA","2.08.002.00","pay.satisfied_benefits","agreement",32
"organisation","ANHVLA","2.08.003.00","pay.pay_reasonable","agreement",24
"organisation","ANHVLA","2.09.001.00","lmc.seniors_visible","agreement",27
"organisation","ANHVLA","2.09.002.00","lmc.seniors_consistent_values","agreement",21
"organisation","ANHVLA","2.09.003.00","lmc.clear_vision","agreement",17
"organisation","ANHVLA","2.09.004.00","lmc.organisation_managed_well","agreement",16
"organisation","ANHVLA","2.09.005.00","lmc.confidence_seniors","agreement",16
"organisation","ANHVLA","2.09.006.00","lmc.change_managed_well","agreement",11
"organisation","ANHVLA","2.09.007.00","lmc.change_for_better","agreement",10
"organisation","ANHVLA","2.09.008.00","lmc.kept_informed","agreement",33
"organisation","ANHVLA","2.09.009.00","lmc.contribute_views","agreement",20
"organisation","ANHVLA","2.09.010.00","lmc.safe_to_challenge","agreement",24
"organisation","ANHVLA","2.10.001.00","eng.proud_to_tell","agreement",31
"organisation","ANHVLA","2.10.002.00","eng.recommend_organisation","agreement",20
"organisation","ANHVLA","2.10.003.00","eng.personal_attachment","agreement",34
"organisation","ANHVLA","2.10.004.00","eng.organisation_inspires","agreement",23
"organisation","ANHVLA","2.10.005.00","eng.organisation_motivates","agreement",19
"organisation","ANHVLA","2.11.001.00","act.senior_action","agreement",25
"organisation","ANHVLA","2.11.002.00","act.managers_action","agreement",42
"organisation","ANHVLA","2.11.003.00","act.been_taken","agreement",23
"organisation","ANHVLA","3.01.001.00","tpl.trusted_job","agreement",87
"organisation","ANHVLA","3.01.002.00","tpl.try_new_ideas","agreement",59
"organisation","ANHVLA","3.01.003.00","tpl.performance_things_done","agreement",53
"organisation","ANHVLA","3.01.004.00","tpl.organisation_we_they","agreement",53
"organisation","ANHVLA","3.01.005.00","tpl.good_friendships","agreement",76
"organisation","ANHVLA","5.01.001.00","csc.aware_concern","yes",92
"organisation","ANHVLA","5.01.002.00","csc.aware_code","yes",62
"organisation","ANHVLA","5.01.003.00","csc.confident_code","yes",56
"organisation","ANHVLA","6.01.001.00","dhb.experienced_discrimination","yes",13
"organisation","ANHVLA","6.02.001.00","dhb.experienced_bullying","yes",11
"organisation","ANHVLA","7.02.001.00","wlb.satisfied_life","num_07_10",54
"organisation","ANHVLA","7.02.002.00","wlb.life_worthwhile","num_07_10",61
"organisation","ANHVLA","7.02.003.00","wlb.happy_yesterday","num_07_10",53
"organisation","ANHVLA","7.02.004.00","wlb.anxious_yesterday","num_00_03",47
"organisation","ATTGEN","0.00.002.00","meta.response_rate","response_rate",88
"organisation","ATTGEN","1.01.001.00","000.engagement_index","index",71
"organisation","ATTGEN","1.02.001.00","000.my_work","theme",83
"organisation","ATTGEN","1.02.002.00","000.objectives_purpose","theme",88
"organisation","ATTGEN","1.02.003.00","000.my_manager","theme",73
"organisation","ATTGEN","1.02.004.00","000.my_team","theme",79
"organisation","ATTGEN","1.02.005.00","000.learning_development","theme",61
"organisation","ATTGEN","1.02.006.00","000.inclusion_treatment","theme",84
"organisation","ATTGEN","1.02.007.00","000.resources_workload","theme",78
"organisation","ATTGEN","1.02.008.00","000.pay_benefits","theme",27
"organisation","ATTGEN","1.02.009.00","000.leadership_change","theme",67
"organisation","ATTGEN","2.01.001.00","mwk.interested_work","agreement",94
"organisation","ATTGEN","2.01.002.00","mwk.challenging_work","agreement",83
"organisation","ATTGEN","2.01.003.00","mwk.personal_accomplishment","agreement",91
"organisation","ATTGEN","2.01.004.00","mwk.involved_decisions","agreement",71
"organisation","ATTGEN","2.01.005.00","mwk.choice_how","agreement",77
"organisation","ATTGEN","2.02.001.00","obj.understanding_objectives","agreement",80
"organisation","ATTGEN","2.02.002.00","obj.understanding_purpose","agreement",97
"organisation","ATTGEN","2.02.003.00","obj.contribute_toward_objectives","agreement",85
"organisation","ATTGEN","2.03.001.00","mgr.manager_motivates","agreement",74
"organisation","ATTGEN","2.03.004.00","mgr.manager_considerate","agreement",83
"organisation","ATTGEN","2.03.005.00","mgr.manager_open","agreement",80
"organisation","ATTGEN","2.03.006.00","mgr.understand_contribution","agreement",74
"organisation","ATTGEN","2.03.007.00","mgr.confidence_manger","agreement",74
"organisation","ATTGEN","2.03.008.00","mgr.manager_recognises","agreement",80
"organisation","ATTGEN","2.03.009.00","mgr.regular_feedback","agreement",69
"organisation","ATTGEN","2.03.010.00","mgr.feedback_helps","agreement",69
"organisation","ATTGEN","2.03.011.00","mgr.performance_fairly","agreement",71
"organisation","ATTGEN","2.03.013.00","mgr.poor_performance","agreement",60
"organisation","ATTGEN","2.04.001.00","tem.relied_upon","agreement",86
"organisation","ATTGEN","2.04.002.00","tem.improve_service","agreement",80
"organisation","ATTGEN","2.04.003.00","mtm.team_encouraged","agreement",71
"organisation","ATTGEN","2.05.001.00","ldv.access_learning","agreement",69
"organisation","ATTGEN","2.05.002.00","ldv.improve_performance","agreement",63
"organisation","ATTGEN","2.05.003.00","ldv.opportunities_career","agreement",57
"organisation","ATTGEN","2.05.004.00","ldv.helping_career","agreement",57
"organisation","ATTGEN","2.06.001.00","ift.treated_fairly","agreement",83
"organisation","ATTGEN","2.06.002.00","ift.treated_respect","agreement",89
"organisation","ATTGEN","2.06.003.00","ift.work_valued","agreement",77
"organisation","ATTGEN","2.06.004.00","ift.respects_differences","agreement",89
"organisation","ATTGEN","2.07.001.00","rwk.information_needed","agreement",74
"organisation","ATTGEN","2.07.002.00","rwk.work_objectives","agreement",74
"organisation","ATTGEN","2.07.003.00","rwk.clear_expectations","agreement",86
"organisation","ATTGEN","2.07.004.00","rwk.skills_needed","agreement",94
"organisation","ATTGEN","2.07.005.00","rwk.tools_needed","agreement",74
"organisation","ATTGEN","2.07.006.00","rwk.acceptable_workload","agreement",71
"organisation","ATTGEN","2.07.007.00","rwk.work_life_balance","agreement",69
"organisation","ATTGEN","2.08.001.00","pay.reflects_performance","agreement",26
"organisation","ATTGEN","2.08.002.00","pay.satisfied_benefits","agreement",29
"organisation","ATTGEN","2.08.003.00","pay.pay_reasonable","agreement",26
"organisation","ATTGEN","2.09.001.00","lmc.seniors_visible","agreement",86
"organisation","ATTGEN","2.09.002.00","lmc.seniors_consistent_values","agreement",77
"organisation","ATTGEN","2.09.003.00","lmc.clear_vision","agreement",60
"organisation","ATTGEN","2.09.004.00","lmc.organisation_managed_well","agreement",77
"organisation","ATTGEN","2.09.005.00","lmc.confidence_seniors","agreement",63
"organisation","ATTGEN","2.09.006.00","lmc.change_managed_well","agreement",57
"organisation","ATTGEN","2.09.007.00","lmc.change_for_better","agreement",54
"organisation","ATTGEN","2.09.008.00","lmc.kept_informed","agreement",74
"organisation","ATTGEN","2.09.009.00","lmc.contribute_views","agreement",57
"organisation","ATTGEN","2.09.010.00","lmc.safe_to_challenge","agreement",63
"organisation","ATTGEN","2.10.001.00","eng.proud_to_tell","agreement",86
"organisation","ATTGEN","2.10.002.00","eng.recommend_organisation","agreement",71
"organisation","ATTGEN","2.10.003.00","eng.personal_attachment","agreement",69
"organisation","ATTGEN","2.10.004.00","eng.organisation_inspires","agreement",71
"organisation","ATTGEN","2.10.005.00","eng.organisation_motivates","agreement",60
"organisation","ATTGEN","2.11.001.00","act.senior_action","agreement",80
"organisation","ATTGEN","2.11.002.00","act.managers_action","agreement",83
"organisation","ATTGEN","2.11.003.00","act.been_taken","agreement",77
"organisation","ATTGEN","3.01.001.00","tpl.trusted_job","agreement",91
"organisation","ATTGEN","3.01.002.00","tpl.try_new_ideas","agreement",83
"organisation","ATTGEN","3.01.003.00","tpl.performance_things_done","agreement",83
"organisation","ATTGEN","3.01.004.00","tpl.organisation_we_they","agreement",86
"organisation","ATTGEN","3.01.005.00","tpl.good_friendships","agreement",60
"organisation","ATTGEN","5.01.001.00","csc.aware_concern","yes",100
"organisation","ATTGEN","5.01.002.00","csc.aware_code","yes",97
"organisation","ATTGEN","5.01.003.00","csc.confident_code","yes",100
"organisation","ATTGEN","6.01.001.00","dhb.experienced_discrimination","yes",3
"organisation","ATTGEN","6.02.001.00","dhb.experienced_bullying","yes",3
"organisation","ATTGEN","7.02.001.00","wlb.satisfied_life","num_07_10",56
"organisation","ATTGEN","7.02.002.00","wlb.life_worthwhile","num_07_10",72
"organisation","ATTGEN","7.02.003.00","wlb.happy_yesterday","num_07_10",53
"organisation","ATTGEN","7.02.004.00","wlb.anxious_yesterday","num_00_03",44
"organisation","BRDFCE","0.00.002.00","meta.response_rate","response_rate",32
"organisation","BRDFCE","1.01.001.00","000.engagement_index","index",39
"organisation","BRDFCE","1.02.001.00","000.my_work","theme",58
"organisation","BRDFCE","1.02.002.00","000.objectives_purpose","theme",70
"organisation","BRDFCE","1.02.003.00","000.my_manager","theme",54
"organisation","BRDFCE","1.02.004.00","000.my_team","theme",65
"organisation","BRDFCE","1.02.005.00","000.learning_development","theme",32
"organisation","BRDFCE","1.02.006.00","000.inclusion_treatment","theme",57
"organisation","BRDFCE","1.02.007.00","000.resources_workload","theme",55
"organisation","BRDFCE","1.02.008.00","000.pay_benefits","theme",23
"organisation","BRDFCE","1.02.009.00","000.leadership_change","theme",20
"organisation","BRDFCE","2.01.001.00","mwk.interested_work","agreement",85
"organisation","BRDFCE","2.01.002.00","mwk.challenging_work","agreement",68
"organisation","BRDFCE","2.01.003.00","mwk.personal_accomplishment","agreement",60
"organisation","BRDFCE","2.01.004.00","mwk.involved_decisions","agreement",34
"organisation","BRDFCE","2.01.005.00","mwk.choice_how","agreement",42
"organisation","BRDFCE","2.02.001.00","obj.understanding_objectives","agreement",68
"organisation","BRDFCE","2.02.002.00","obj.understanding_purpose","agreement",72
"organisation","BRDFCE","2.02.003.00","obj.contribute_toward_objectives","agreement",71
"organisation","BRDFCE","2.03.001.00","mgr.manager_motivates","agreement",54
"organisation","BRDFCE","2.03.004.00","mgr.manager_considerate","agreement",65
"organisation","BRDFCE","2.03.005.00","mgr.manager_open","agreement",67
"organisation","BRDFCE","2.03.006.00","mgr.understand_contribution","agreement",49
"organisation","BRDFCE","2.03.007.00","mgr.confidence_manger","agreement",59
"organisation","BRDFCE","2.03.008.00","mgr.manager_recognises","agreement",70
"organisation","BRDFCE","2.03.009.00","mgr.regular_feedback","agreement",52
"organisation","BRDFCE","2.03.010.00","mgr.feedback_helps","agreement",46
"organisation","BRDFCE","2.03.011.00","mgr.performance_fairly","agreement",49
"organisation","BRDFCE","2.03.013.00","mgr.poor_performance","agreement",32
"organisation","BRDFCE","2.04.001.00","tem.relied_upon","agreement",77
"organisation","BRDFCE","2.04.002.00","tem.improve_service","agreement",65
"organisation","BRDFCE","2.04.003.00","mtm.team_encouraged","agreement",54
"organisation","BRDFCE","2.05.001.00","ldv.access_learning","agreement",42
"organisation","BRDFCE","2.05.002.00","ldv.improve_performance","agreement",32
"organisation","BRDFCE","2.05.003.00","ldv.opportunities_career","agreement",30
"organisation","BRDFCE","2.05.004.00","ldv.helping_career","agreement",23
"organisation","BRDFCE","2.06.001.00","ift.treated_fairly","agreement",62
"organisation","BRDFCE","2.06.002.00","ift.treated_respect","agreement",73
"organisation","BRDFCE","2.06.003.00","ift.work_valued","agreement",43
"organisation","BRDFCE","2.06.004.00","ift.respects_differences","agreement",51
"organisation","BRDFCE","2.07.001.00","rwk.information_needed","agreement",48
"organisation","BRDFCE","2.07.002.00","rwk.work_objectives","agreement",59
"organisation","BRDFCE","2.07.003.00","rwk.clear_expectations","agreement",73
"organisation","BRDFCE","2.07.004.00","rwk.skills_needed","agreement",74
"organisation","BRDFCE","2.07.005.00","rwk.tools_needed","agreement",41
"organisation","BRDFCE","2.07.006.00","rwk.acceptable_workload","agreement",47
"organisation","BRDFCE","2.07.007.00","rwk.work_life_balance","agreement",44
"organisation","BRDFCE","2.08.001.00","pay.reflects_performance","agreement",26
"organisation","BRDFCE","2.08.002.00","pay.satisfied_benefits","agreement",21
"organisation","BRDFCE","2.08.003.00","pay.pay_reasonable","agreement",23
"organisation","BRDFCE","2.09.001.00","lmc.seniors_visible","agreement",29
"organisation","BRDFCE","2.09.002.00","lmc.seniors_consistent_values","agreement",24
"organisation","BRDFCE","2.09.003.00","lmc.clear_vision","agreement",23
"organisation","BRDFCE","2.09.004.00","lmc.organisation_managed_well","agreement",17
"organisation","BRDFCE","2.09.005.00","lmc.confidence_seniors","agreement",17
"organisation","BRDFCE","2.09.006.00","lmc.change_managed_well","agreement",10
"organisation","BRDFCE","2.09.007.00","lmc.change_for_better","agreement",8
"organisation","BRDFCE","2.09.008.00","lmc.kept_informed","agreement",36
"organisation","BRDFCE","2.09.009.00","lmc.contribute_views","agreement",18
"organisation","BRDFCE","2.09.010.00","lmc.safe_to_challenge","agreement",18
"organisation","BRDFCE","2.10.001.00","eng.proud_to_tell","agreement",29
"organisation","BRDFCE","2.10.002.00","eng.recommend_organisation","agreement",19
